location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,operation,assessment_type,population,reporting_round,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#operation+name,#assessment+type,#affected+idps,#round+code,#date+start,#date+end
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,BA,14810,40,2021-12-31,2021-12-31
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,2622,3,2015-04-30,2015-04-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,1303,4,2015-06-30,2015-06-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,2604,5,2015-08-30,2015-08-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,2485,6,2015-10-30,2015-10-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,2624,7,2015-12-30,2015-12-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,3433,8,2016-02-28,2016-02-28
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,3717,9,2016-04-30,2016-04-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,3717,10,2016-06-30,2016-06-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,3717,11,2016-08-30,2016-08-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,3717,12,2016-10-30,2016-10-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15257,13,2016-11-30,2016-11-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15684,14,2017-01-30,2017-01-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14954,15,2017-03-30,2017-03-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15807,16,2017-04-30,2017-04-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15865,17,2017-06-30,2017-06-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15988,18,2017-08-30,2017-08-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,16083,19,2017-10-30,2017-10-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,16639,20,2017-12-30,2017-12-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,16687,21,2018-02-28,2018-02-28
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,16710,22,2018-04-30,2018-04-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,17992,23,2018-06-30,2018-06-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,17746,24,2018-08-30,2018-08-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,16380,25,2018-10-30,2018-10-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,6826,26,2019-01-30,2019-01-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14303,27,2019-05-30,2019-05-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14707,28,2019-08-31,2019-08-31
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14855,29,2019-11-30,2019-11-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15015,30,2019-12-31,2019-12-31
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14916,31,2020-02-29,2020-02-29
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15105,32,2020-06-30,2020-06-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14978,33,2020-08-30,2020-08-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14978,34,2020-11-30,2020-11-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15069,35,2020-12-31,2020-12-31
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15017,36,2021-02-28,2021-02-28
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14713,37,2021-06-30,2021-06-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14882,41,2022-03-31,2022-03-31
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14922,42,2022-07-31,2022-07-31
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,14910,44,2023-02-28,2023-02-28
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15074,45,2023-06-30,2023-06-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15075,46,2023-09-30,2023-09-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,16503,47,2024-05-31,2024-05-31
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,15451,48,2024-09-30,2024-09-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,Lake Chad Basin Crisis,SA,13522,49,2024-11-30,2024-11-30
NGA,True,True,Taraba,Wukari,NG035,Taraba,NG035014,Wukari,2,North Central and North West,SA,1852,6,2021-02-01,2021-02-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,170,1,2014-12-01,2014-12-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,150,2,2015-02-01,2015-02-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,138,3,2015-04-01,2015-04-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,415,4,2015-06-01,2015-06-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,300,5,2015-08-01,2015-08-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,407,6,2015-10-01,2015-10-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,380,7,2015-12-01,2015-12-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,330,8,2016-02-01,2016-02-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,279,9,2016-04-30,2016-04-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,264,10,2016-06-30,2016-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,268,11,2016-08-30,2016-08-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,258,12,2016-10-01,2016-10-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,237,13,2016-11-01,2016-11-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,272,14,2017-01-01,2017-01-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,3346,15,2017-03-31,2017-03-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,776,16,2017-04-30,2017-04-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,622,17,2017-06-30,2017-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,462,18,2017-08-01,2017-08-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,382,19,2017-10-01,2017-10-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,202,20,2017-12-01,2017-12-01
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,276,22,2018-04-30,2018-04-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,203,23,2018-06-30,2018-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,177,24,2018-08-30,2018-08-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,2810,25,2018-10-30,2018-10-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,801,26,2019-01-30,2019-01-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,1965,27,2019-05-30,2019-05-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,2332,28,2019-08-31,2019-08-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,1081,29,2019-11-30,2019-11-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,3713,30,2019-12-31,2019-12-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,2233,31,2020-02-28,2020-02-28
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,2214,32,2020-06-30,2020-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,1944,33,2020-08-30,2020-08-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,1924,34,2020-11-30,2020-11-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,1918,35,2020-12-31,2020-12-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,1482,36,2021-02-28,2021-02-28
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,585,37,2021-06-30,2021-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,917,38,2021-07-31,2021-07-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,917,39,2021-10-30,2021-10-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,BA,917,40,2021-12-31,2021-12-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,237,13,2016-11-30,2016-11-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,272,14,2017-01-30,2017-01-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,3346,15,2017-03-30,2017-03-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,776,16,2017-04-30,2017-04-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,622,17,2017-06-30,2017-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,462,18,2017-08-30,2017-08-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,382,19,2017-10-30,2017-10-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,202,20,2017-12-30,2017-12-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,176,21,2018-02-28,2018-02-28
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,276,22,2018-04-30,2018-04-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,203,23,2018-06-30,2018-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,177,24,2018-08-30,2018-08-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,2810,25,2018-10-30,2018-10-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,404,26,2019-01-30,2019-01-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,1965,27,2019-05-30,2019-05-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,8152,28,2019-08-31,2019-08-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,1081,29,2019-11-30,2019-11-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,14618,30,2019-12-31,2019-12-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,2233,31,2020-02-29,2020-02-29
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,11864,32,2020-06-30,2020-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,1944,33,2020-08-30,2020-08-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,1924,34,2020-11-30,2020-11-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,7343,35,2020-12-31,2020-12-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,1482,36,2021-02-28,2021-02-28
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,585,37,2021-06-30,2021-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,939,41,2022-03-31,2022-03-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,939,42,2022-07-31,2022-07-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,790,44,2023-02-28,2023-02-28
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,786,45,2023-06-30,2023-06-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,726,46,2023-09-30,2023-09-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,663,47,2024-05-31,2024-05-31
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,639,48,2024-09-30,2024-09-30
NGA,True,True,Taraba,Yorro,NG035,Taraba,NG035015,Yorro,2,Lake Chad Basin Crisis,SA,588,49,2024-11-30,2024-11-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,1168,1,2014-12-01,2014-12-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,993,2,2015-02-01,2015-02-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,845,3,2015-04-01,2015-04-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,352,4,2015-06-01,2015-06-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,332,5,2015-08-01,2015-08-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,332,6,2015-10-01,2015-10-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,332,7,2015-12-01,2015-12-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,374,8,2016-02-01,2016-02-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,374,9,2016-04-30,2016-04-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,374,10,2016-06-30,2016-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,384,11,2016-08-30,2016-08-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,384,12,2016-10-01,2016-10-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,384,13,2016-11-01,2016-11-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,384,14,2017-01-01,2017-01-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,430,15,2017-03-31,2017-03-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,476,16,2017-04-30,2017-04-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,476,17,2017-06-30,2017-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,476,18,2017-08-01,2017-08-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,476,19,2017-10-01,2017-10-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,476,20,2017-12-01,2017-12-01
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,476,22,2018-04-30,2018-04-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,476,23,2018-06-30,2018-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,24,2018-08-30,2018-08-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,25,2018-10-30,2018-10-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,26,2019-01-30,2019-01-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,27,2019-05-30,2019-05-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,28,2019-08-31,2019-08-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,29,2019-11-30,2019-11-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,30,2019-12-31,2019-12-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,31,2020-02-28,2020-02-28
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,32,2020-06-30,2020-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,33,2020-08-30,2020-08-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,34,2020-11-30,2020-11-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,35,2020-12-31,2020-12-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,515,36,2021-02-28,2021-02-28
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,458,37,2021-06-30,2021-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,458,38,2021-07-31,2021-07-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,458,39,2021-10-30,2021-10-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,BA,458,40,2021-12-31,2021-12-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,384,13,2016-11-30,2016-11-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,384,14,2017-01-30,2017-01-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,430,15,2017-03-30,2017-03-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,16,2017-04-30,2017-04-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,17,2017-06-30,2017-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,18,2017-08-30,2017-08-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,19,2017-10-30,2017-10-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,20,2017-12-30,2017-12-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,21,2018-02-28,2018-02-28
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,22,2018-04-30,2018-04-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,476,23,2018-06-30,2018-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,24,2018-08-30,2018-08-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,25,2018-10-30,2018-10-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,265,26,2019-01-30,2019-01-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,27,2019-05-30,2019-05-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,1145,28,2019-08-31,2019-08-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,29,2019-11-30,2019-11-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,805,30,2019-12-31,2019-12-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,31,2020-02-29,2020-02-29
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,795,32,2020-06-30,2020-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,33,2020-08-30,2020-08-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,34,2020-11-30,2020-11-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,795,35,2020-12-31,2020-12-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,515,36,2021-02-28,2021-02-28
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,458,37,2021-06-30,2021-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,533,41,2022-03-31,2022-03-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,533,42,2022-07-31,2022-07-31
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,592,44,2023-02-28,2023-02-28
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,579,45,2023-06-30,2023-06-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,589,46,2023-09-30,2023-09-30
NGA,True,True,Taraba,Zing,NG035,Taraba,NG035016,Zing,2,Lake Chad Basin Crisis,SA,988,47,2024-05-31,2024-05-31
